,origin,exit_time_binned,arr_time,exit_time,total,hist_total
15872,Harrow On The Hill,16,487.0,543.0,1.0,0.328947368422
15873,Harrow On The Hill,16,494.0,543.0,1.0,0.328947368422
15874,Harrow On The Hill,16,494.0,541.0,1.0,0.328947368422
15875,Harrow On The Hill,16,508.0,553.0,1.0,0.328947368422
15876,Harrow On The Hill,17,517.0,559.0,1.0,0.093567251462
15877,Harrow On The Hill,17,509.0,557.0,1.0,0.093567251462
15878,Harrow On The Hill,17,524.0,563.0,1.0,0.093567251462
15879,Harrow On The Hill,17,516.0,566.0,1.0,0.093567251462
15880,Harrow On The Hill,17,522.0,565.0,1.0,0.093567251462
15881,Harrow On The Hill,17,531.0,568.0,1.0,0.093567251462
15882,Harrow On The Hill,17,520.0,558.0,1.0,0.093567251462
15883,Harrow On The Hill,17,525.0,565.0,1.0,0.093567251462
15884,Harrow On The Hill,17,528.0,569.0,1.0,0.093567251462
15885,Harrow On The Hill,18,534.0,575.0,1.0,0.131578947369
15886,Harrow On The Hill,18,534.0,582.0,1.0,0.131578947369
15887,Harrow On The Hill,18,539.0,577.0,1.0,0.131578947369
15888,Harrow On The Hill,18,543.0,581.0,1.0,0.131578947369
15889,Harrow On The Hill,19,555.0,594.0,1.0,0.201754385965
15890,Harrow On The Hill,19,556.0,594.0,1.0,0.201754385965
15891,Harrow On The Hill,19,556.0,594.0,1.0,0.201754385965
15892,Harrow On The Hill,20,0.0,0.0,0.0,0.342105263158
15893,Harrow On The Hill,21,0.0,0.0,0.0,0.5
15894,Harrow On The Hill,22,591.0,637.0,1.0,0.605263157895
15895,Harrow On The Hill,22,594.0,637.0,1.0,0.605263157895
15896,Harrow On The Hill,23,0.0,0.0,0.0,0.157894736842
15897,Harrow On The Hill,24,625.0,674.0,1.0,0.118421052631
15898,Harrow On The Hill,24,619.0,667.0,1.0,0.118421052631
15899,Harrow Wealdstone,1,0.0,0.0,0.0,0.0263157894737
15900,Harrow Wealdstone,2,0.0,0.0,0.0,0.0789473684211
15901,Harrow Wealdstone,3,0.0,0.0,0.0,0.473684210526
15902,Harrow Wealdstone,4,0.0,0.0,0.0,0.184210526316
15903,Harrow Wealdstone,5,0.0,0.0,0.0,1.52631578947
15904,Harrow Wealdstone,6,0.0,0.0,0.0,0.973684210526
15905,Harrow Wealdstone,7,380.0,420.0,1.0,4.71052631579
15906,Harrow Wealdstone,8,379.0,421.0,1.0,1.8552631579
15907,Harrow Wealdstone,8,374.0,421.0,1.0,1.8552631579
15908,Harrow Wealdstone,9,385.0,438.0,1.0,1.28947368421
15909,Harrow Wealdstone,9,410.0,445.0,1.0,1.28947368421
15910,Harrow Wealdstone,9,410.0,450.0,1.0,1.28947368421
15911,Harrow Wealdstone,10,415.0,451.0,1.0,0.445175438597
15912,Harrow Wealdstone,10,416.0,451.0,1.0,0.445175438597
15913,Harrow Wealdstone,10,401.0,452.0,1.0,0.445175438597
15914,Harrow Wealdstone,10,410.0,451.0,1.0,0.445175438597
15915,Harrow Wealdstone,10,424.0,460.0,1.0,0.445175438597
15916,Harrow Wealdstone,10,403.0,460.0,1.0,0.445175438597
15917,Harrow Wealdstone,10,413.0,451.0,1.0,0.445175438597
15918,Harrow Wealdstone,10,423.0,463.0,1.0,0.445175438597
15919,Harrow Wealdstone,10,424.0,459.0,1.0,0.445175438597
15920,Harrow Wealdstone,10,419.0,463.0,1.0,0.445175438597
15921,Harrow Wealdstone,10,426.0,460.0,1.0,0.445175438597
15922,Harrow Wealdstone,10,409.0,452.0,1.0,0.445175438597
15923,Harrow Wealdstone,11,440.0,476.0,1.0,1.51754385965
15924,Harrow Wealdstone,11,421.0,467.0,1.0,1.51754385965
15925,Harrow Wealdstone,11,437.0,480.0,1.0,1.51754385965
15926,Harrow Wealdstone,12,435.0,482.0,1.0,0.689473684211
15927,Harrow Wealdstone,12,438.0,482.0,1.0,0.689473684211
15928,Harrow Wealdstone,12,460.0,494.0,1.0,0.689473684211
15929,Harrow Wealdstone,12,460.0,493.0,1.0,0.689473684211
15930,Harrow Wealdstone,12,455.0,492.0,1.0,0.689473684211
15931,Harrow Wealdstone,12,456.0,492.0,1.0,0.689473684211
15932,Harrow Wealdstone,12,435.0,481.0,1.0,0.689473684211
15933,Harrow Wealdstone,12,443.0,481.0,1.0,0.689473684211
15934,Harrow Wealdstone,12,457.0,493.0,1.0,0.689473684211
15935,Harrow Wealdstone,12,437.0,483.0,1.0,0.689473684211
15936,Harrow Wealdstone,13,459.0,496.0,1.0,2.5350877193
15937,Harrow Wealdstone,13,456.0,498.0,1.0,2.5350877193
15938,Harrow Wealdstone,13,456.0,503.0,1.0,2.5350877193
15939,Harrow Wealdstone,14,0.0,0.0,0.0,5.13157894737
15940,Harrow Wealdstone,15,481.0,531.0,1.0,0.264619883041
15941,Harrow Wealdstone,15,483.0,532.0,1.0,0.264619883041
15942,Harrow Wealdstone,15,483.0,531.0,1.0,0.264619883041
15943,Harrow Wealdstone,15,492.0,533.0,1.0,0.264619883041
15944,Harrow Wealdstone,15,483.0,533.0,1.0,0.264619883041
15945,Harrow Wealdstone,15,483.0,532.0,1.0,0.264619883041
15946,Harrow Wealdstone,15,484.0,531.0,1.0,0.264619883041
15947,Harrow Wealdstone,15,495.0,538.0,1.0,0.264619883041
15948,Harrow Wealdstone,15,477.0,531.0,1.0,0.264619883041
15949,Harrow Wealdstone,15,489.0,530.0,1.0,0.264619883041
15950,Harrow Wealdstone,15,481.0,531.0,1.0,0.264619883041
15951,Harrow Wealdstone,15,480.0,528.0,1.0,0.264619883041
15952,Harrow Wealdstone,15,482.0,531.0,1.0,0.264619883041
15953,Harrow Wealdstone,15,491.0,533.0,1.0,0.264619883041
15954,Harrow Wealdstone,15,479.0,531.0,1.0,0.264619883041
15955,Harrow Wealdstone,15,492.0,537.0,1.0,0.264619883041
15956,Harrow Wealdstone,15,480.0,528.0,1.0,0.264619883041
15957,Harrow Wealdstone,15,482.0,527.0,1.0,0.264619883041
15958,Harrow Wealdstone,16,500.0,547.0,1.0,0.0877192982456
15959,Harrow Wealdstone,16,513.0,551.0,1.0,0.0877192982456
15960,Harrow Wealdstone,16,510.0,552.0,1.0,0.0877192982456
15961,Harrow Wealdstone,16,510.0,555.0,1.0,0.0877192982456
15962,Harrow Wealdstone,16,513.0,551.0,1.0,0.0877192982456
15963,Harrow Wealdstone,16,495.0,542.0,1.0,0.0877192982456
15964,Harrow Wealdstone,16,510.0,548.0,1.0,0.0877192982456
15965,Harrow Wealdstone,16,497.0,544.0,1.0,0.0877192982456
15966,Harrow Wealdstone,16,506.0,546.0,1.0,0.0877192982456
15967,Harrow Wealdstone,16,509.0,549.0,1.0,0.0877192982456
15968,Harrow Wealdstone,16,503.0,543.0,1.0,0.0877192982456
15969,Harrow Wealdstone,16,512.0,551.0,1.0,0.0877192982456
15970,Harrow Wealdstone,16,501.0,541.0,1.0,0.0877192982456
15971,Harrow Wealdstone,16,512.0,551.0,1.0,0.0877192982456
15972,Harrow Wealdstone,16,513.0,555.0,1.0,0.0877192982456
15973,Harrow Wealdstone,16,497.0,541.0,1.0,0.0877192982456
15974,Harrow Wealdstone,16,510.0,551.0,1.0,0.0877192982456
15975,Harrow Wealdstone,16,493.0,544.0,1.0,0.0877192982456
15976,Harrow Wealdstone,17,0.0,0.0,0.0,1.05263157895
15977,Harrow Wealdstone,18,531.0,575.0,1.0,0.108552631579
15978,Harrow Wealdstone,18,525.0,572.0,1.0,0.108552631579
15979,Harrow Wealdstone,18,534.0,575.0,1.0,0.108552631579
15980,Harrow Wealdstone,18,531.0,572.0,1.0,0.108552631579
15981,Harrow Wealdstone,18,528.0,577.0,1.0,0.108552631579
15982,Harrow Wealdstone,18,521.0,575.0,1.0,0.108552631579
15983,Harrow Wealdstone,18,529.0,572.0,1.0,0.108552631579
15984,Harrow Wealdstone,18,530.0,578.0,1.0,0.108552631579
15985,Harrow Wealdstone,19,552.0,586.0,1.0,0.289473684211
15986,Harrow Wealdstone,19,540.0,591.0,1.0,0.289473684211
15987,Harrow Wealdstone,19,539.0,597.0,1.0,0.289473684211
15988,Harrow Wealdstone,20,569.0,604.0,1.0,0.236842105263
15989,Harrow Wealdstone,20,564.0,603.0,1.0,0.236842105263
15990,Harrow Wealdstone,21,593.0,630.0,1.0,0.315789473684
15991,Harrow Wealdstone,22,589.0,631.0,1.0,0.210526315789
15992,Harrow Wealdstone,23,0.0,0.0,0.0,0.236842105263
15993,Harrow Wealdstone,24,0.0,0.0,0.0,0.0789473684211
15994,Harrow Wealdstone,25,0.0,0.0,0.0,0.157894736842
15995,Hatch End,4,0.0,0.0,0.0,0.263157894737
15996,Hatch End,5,0.0,0.0,0.0,1.28947368421
15997,Hatch End,6,0.0,0.0,0.0,0.0526315789474
15998,Hatch End,7,0.0,0.0,0.0,0.368421052632
15999,Hatch End,8,0.0,0.0,0.0,1.60526315789
16000,Hatch End,9,375.0,438.0,1.0,0.513157894735
16001,Hatch End,9,380.0,438.0,1.0,0.513157894735
16002,Hatch End,10,0.0,0.0,0.0,0.157894736842
16003,Hatch End,11,0.0,0.0,0.0,1.02631578947
16004,Hatch End,12,448.0,492.0,1.0,1.52631578947
16005,Hatch End,13,0.0,0.0,0.0,0.631578947368
16006,Hatch End,14,0.0,0.0,0.0,0.157894736842
16007,Hatch End,15,467.0,529.0,1.0,0.315789473684
16008,Hatch End,16,489.0,544.0,1.0,0.157894736842
16009,Hatch End,16,489.0,555.0,1.0,0.157894736842
16010,Hatch End,16,486.0,541.0,1.0,0.157894736842
16011,Hatch End,17,0.0,0.0,0.0,0.157894736842
16012,Hatch End,18,510.0,572.0,1.0,0.0131578947369
16013,Hatch End,18,508.0,572.0,1.0,0.0131578947369
16014,Hatch End,19,0.0,0.0,0.0,0.105263157895
16015,Hatch End,20,549.0,609.0,1.0,0.0526315789474
16016,Hatch End,21,0.0,0.0,0.0,0.0789473684211
16017,Hatch End,24,0.0,0.0,0.0,0.0263157894737
16018,Hatton Cross,0,0.0,0.0,0.0,0.342105263158
16019,Hatton Cross,1,0.0,0.0,0.0,0.131578947368
16020,Hatton Cross,2,0.0,0.0,0.0,0.0263157894737
16021,Hatton Cross,3,0.0,0.0,0.0,0.105263157895
16022,Hatton Cross,4,0.0,0.0,0.0,0.0789473684211
16023,Hatton Cross,5,0.0,0.0,0.0,0.315789473684
16024,Hatton Cross,6,0.0,0.0,0.0,0.421052631579
16025,Hatton Cross,7,0.0,0.0,0.0,0.210526315789
16026,Hatton Cross,8,0.0,0.0,0.0,0.421052631579
16027,Hatton Cross,9,0.0,0.0,0.0,0.736842105263
16028,Hatton Cross,10,0.0,0.0,0.0,0.789473684211
16029,Hatton Cross,11,0.0,0.0,0.0,1.68421052632
16030,Hatton Cross,12,0.0,0.0,0.0,0.684210526316
16031,Hatton Cross,13,0.0,0.0,0.0,0.789473684211
16032,Hatton Cross,14,444.0,511.0,1.0,0.210526315789
16033,Hatton Cross,15,466.0,534.0,1.0,0.131578947368
16034,Hatton Cross,16,472.0,543.0,1.0,0.0526315789473
16035,Hatton Cross,16,476.0,545.0,1.0,0.0526315789473
16036,Hatton Cross,16,483.0,551.0,1.0,0.0526315789473
16037,Hatton Cross,17,503.0,568.0,1.0,0.0263157894737
16038,Hatton Cross,17,497.0,559.0,1.0,0.0263157894737
16039,Hatton Cross,18,0.0,0.0,0.0,0.0789473684211
16040,Hatton Cross,19,515.0,589.0,1.0,0.131578947368
16041,Hatton Cross,20,0.0,0.0,0.0,0.0526315789474
16042,Hatton Cross,21,0.0,0.0,0.0,0.210526315789
16043,Hatton Cross,22,0.0,0.0,0.0,0.131578947368
16044,Hatton Cross,23,0.0,0.0,0.0,0.105263157895
16045,Haydons Road,5,0.0,0.0,0.0,0.0263157894737
16046,Haydons Road,7,0.0,0.0,0.0,0.0526315789474
16047,Haydons Road,8,0.0,0.0,0.0,0.0526315789474
16048,Haydons Road,9,0.0,0.0,0.0,1.02631578947
16049,Haydons Road,10,0.0,0.0,0.0,0.0789473684211
16050,Haydons Road,11,0.0,0.0,0.0,1.18421052632
16051,Haydons Road,12,0.0,0.0,0.0,0.105263157895
16052,Haydons Road,13,0.0,0.0,0.0,0.973684210526
16053,Haydons Road,14,475.0,520.0,1.0,0.105263157895
16054,Haydons Road,15,0.0,0.0,0.0,0.0526315789474
16055,Haydons Road,16,507.0,552.0,1.0,0.105263157895
16056,Haydons Road,17,0.0,0.0,0.0,0.0263157894737
16057,Haydons Road,18,0.0,0.0,0.0,0.0789473684211
16058,Haydons Road,21,0.0,0.0,0.0,0.0263157894737
16059,Haydons Road,23,0.0,0.0,0.0,0.0789473684211
16060,Hayes & Harlington,0,0.0,0.0,0.0,0.0789473684211
16061,Hayes & Harlington,1,0.0,0.0,0.0,0.157894736842
16062,Hayes & Harlington,2,0.0,0.0,0.0,0.315789473684
16063,Hayes & Harlington,3,0.0,0.0,0.0,0.763157894737
16064,Hayes & Harlington,4,0.0,0.0,0.0,0.763157894737
16065,Hayes & Harlington,5,0.0,0.0,0.0,1.84210526316
16066,Hayes & Harlington,6,0.0,0.0,0.0,0.842105263158
16067,Hayes & Harlington,7,349.0,408.0,1.0,1.21052631579
16068,Hayes & Harlington,8,383.0,435.0,1.0,2.02631578947
16069,Hayes & Harlington,9,386.0,448.0,1.0,1.67105263158
16070,Hayes & Harlington,9,392.0,441.0,1.0,1.67105263158
16071,Hayes & Harlington,10,397.0,453.0,1.0,1.25
16072,Hayes & Harlington,10,414.0,462.0,1.0,1.25
16073,Hayes & Harlington,11,0.0,0.0,0.0,3.76315789474
16074,Hayes & Harlington,12,430.0,482.0,1.0,1.02631578948
16075,Hayes & Harlington,12,432.0,488.0,1.0,1.02631578948
16076,Hayes & Harlington,13,452.0,508.0,1.0,0.508771929823
16077,Hayes & Harlington,13,441.0,497.0,1.0,0.508771929823
16078,Hayes & Harlington,13,445.0,509.0,1.0,0.508771929823
16079,Hayes & Harlington,14,449.0,525.0,1.0,0.36842105263
16080,Hayes & Harlington,14,467.0,524.0,1.0,0.36842105263
16081,Hayes & Harlington,14,446.0,513.0,1.0,0.36842105263
16082,Hayes & Harlington,15,470.0,534.0,1.0,0.0921052631578
16083,Hayes & Harlington,15,481.0,540.0,1.0,0.0921052631578
16084,Hayes & Harlington,15,464.0,526.0,1.0,0.0921052631578
16085,Hayes & Harlington,15,463.0,527.0,1.0,0.0921052631578
16086,Hayes & Harlington,15,463.0,527.0,1.0,0.0921052631578
16087,Hayes & Harlington,15,468.0,527.0,1.0,0.0921052631578
16088,Hayes & Harlington,16,495.0,551.0,1.0,0.217105263158
16089,Hayes & Harlington,16,477.0,541.0,1.0,0.217105263158
16090,Hayes & Harlington,16,489.0,550.0,1.0,0.217105263158
16091,Hayes & Harlington,16,481.0,551.0,1.0,0.217105263158
16092,Hayes & Harlington,17,0.0,0.0,0.0,0.736842105263
16093,Hayes & Harlington,18,522.0,575.0,1.0,0.171052631579
16094,Hayes & Harlington,18,520.0,573.0,1.0,0.171052631579
16095,Hayes & Harlington,19,541.0,594.0,1.0,0.157894736842
16096,Hayes & Harlington,19,543.0,595.0,1.0,0.157894736842
16097,Hayes & Harlington,20,0.0,0.0,0.0,0.184210526316
16098,Hayes & Harlington,21,571.0,625.0,1.0,0.157894736842
16099,Hayes & Harlington,22,0.0,0.0,0.0,0.0526315789474
16100,Hayes & Harlington,23,0.0,0.0,0.0,0.210526315789
16101,Hayes Kent,6,0.0,0.0,0.0,0.0263157894737
16102,Hayes Kent,7,0.0,0.0,0.0,0.0263157894737
16103,Hayes Kent,8,0.0,0.0,0.0,0.0526315789474
16104,Hayes Kent,13,0.0,0.0,0.0,0.0789473684211
16105,Hayes Kent,15,0.0,0.0,0.0,0.0263157894737
16106,Hayes Kent,16,0.0,0.0,0.0,0.105263157895
16107,Hayes Kent,21,0.0,0.0,0.0,0.0263157894737
16108,Headstone Lane,3,0.0,0.0,0.0,0.210526315789
16109,Headstone Lane,4,0.0,0.0,0.0,0.0526315789474
16110,Headstone Lane,5,0.0,0.0,0.0,0.315789473684
16111,Headstone Lane,6,0.0,0.0,0.0,0.0263157894737
16112,Headstone Lane,7,0.0,0.0,0.0,0.236842105263
16113,Headstone Lane,8,0.0,0.0,0.0,0.447368421053
16114,Headstone Lane,9,0.0,0.0,0.0,1.07894736842
16115,Headstone Lane,10,0.0,0.0,0.0,0.684210526316
16116,Headstone Lane,11,0.0,0.0,0.0,0.684210526316
16117,Headstone Lane,12,432.0,491.0,1.0,1.97368421053
16118,Headstone Lane,13,451.0,497.0,1.0,0.5
16119,Headstone Lane,14,0.0,0.0,0.0,0.236842105263
16120,Headstone Lane,15,466.0,535.0,1.0,0.210526315789
16121,Headstone Lane,16,491.0,541.0,1.0,0.0263157894737
16122,Headstone Lane,17,490.0,556.0,1.0,0.0526315789474
16123,Headstone Lane,18,499.0,573.0,1.0,0.0263157894737
16124,Headstone Lane,19,0.0,0.0,0.0,0.0789473684211
16125,Headstone Lane,20,0.0,0.0,0.0,0.0263157894737
16126,Headstone Lane,21,0.0,0.0,0.0,0.0526315789474
16127,Headstone Lane,23,0.0,0.0,0.0,0.0263157894737
16128,Heathrow Term 5,1,0.0,0.0,0.0,0.0263157894737
16129,Heathrow Term 5,2,0.0,0.0,0.0,0.0526315789474
16130,Heathrow Term 5,3,0.0,0.0,0.0,0.210526315789
16131,Heathrow Term 5,4,0.0,0.0,0.0,0.447368421053
16132,Heathrow Term 5,6,0.0,0.0,0.0,0.0526315789474
16133,Heathrow Term 5,7,0.0,0.0,0.0,0.289473684211
16134,Heathrow Term 5,8,0.0,0.0,0.0,0.5
16135,Heathrow Term 5,9,0.0,0.0,0.0,0.184210526316
16136,Heathrow Term 5,10,0.0,0.0,0.0,0.289473684211
16137,Heathrow Term 5,11,0.0,0.0,0.0,0.236842105263
16138,Heathrow Term 5,12,422.0,493.0,1.0,0.342105263158
16139,Heathrow Term 5,13,0.0,0.0,0.0,0.210526315789
16140,Heathrow Term 5,14,0.0,0.0,0.0,0.394736842105
16141,Heathrow Term 5,15,0.0,0.0,0.0,0.263157894737
16142,Heathrow Term 5,16,0.0,0.0,0.0,0.210526315789
16143,Heathrow Term 5,17,0.0,0.0,0.0,0.289473684211
16144,Heathrow Term 5,18,0.0,0.0,0.0,0.105263157895
16145,Heathrow Term 5,19,0.0,0.0,0.0,0.210526315789
16146,Heathrow Term 5,20,0.0,0.0,0.0,0.0789473684211
16147,Heathrow Term 5,21,0.0,0.0,0.0,0.131578947368
16148,Heathrow Term 5,22,0.0,0.0,0.0,0.131578947368
16149,Heathrow Terminal 4 LU,3,0.0,0.0,0.0,0.0263157894737
16150,Heathrow Terminal 4 LU,4,0.0,0.0,0.0,0.0263157894737
16151,Heathrow Terminal 4 LU,5,0.0,0.0,0.0,0.0263157894737
16152,Heathrow Terminal 4 LU,6,0.0,0.0,0.0,0.0789473684211
16153,Heathrow Terminal 4 LU,7,0.0,0.0,0.0,0.0789473684211
16154,Heathrow Terminal 4 LU,8,0.0,0.0,0.0,0.210526315789
16155,Heathrow Terminal 4 LU,9,0.0,0.0,0.0,0.105263157895
16156,Heathrow Terminal 4 LU,10,0.0,0.0,0.0,0.184210526316
16157,Heathrow Terminal 4 LU,11,0.0,0.0,0.0,0.210526315789
16158,Heathrow Terminal 4 LU,12,0.0,0.0,0.0,0.0526315789474
16159,Heathrow Terminal 4 LU,13,0.0,0.0,0.0,0.184210526316
16160,Heathrow Terminal 4 LU,14,0.0,0.0,0.0,0.131578947368
16161,Heathrow Terminal 4 LU,15,0.0,0.0,0.0,0.131578947368
16162,Heathrow Terminal 4 LU,16,0.0,0.0,0.0,0.263157894737
16163,Heathrow Terminal 4 LU,17,0.0,0.0,0.0,0.105263157895
16164,Heathrow Terminal 4 LU,18,0.0,0.0,0.0,0.105263157895
16165,Heathrow Terminal 4 LU,19,0.0,0.0,0.0,0.0526315789474
16166,Heathrow Terminal 4 LU,20,529.0,609.0,1.0,0.105263157895
16167,Heathrow Terminal 4 LU,21,0.0,0.0,0.0,0.0789473684211
16168,Heathrow Terminal 4 LU,22,0.0,0.0,0.0,0.0263157894737
16169,Heathrow Terminals 123 LU,0,0.0,0.0,0.0,0.0263157894737
16170,Heathrow Terminals 123 LU,1,0.0,0.0,0.0,0.0789473684211
16171,Heathrow Terminals 123 LU,2,0.0,0.0,0.0,0.105263157895
16172,Heathrow Terminals 123 LU,3,0.0,0.0,0.0,0.210526315789
16173,Heathrow Terminals 123 LU,4,0.0,0.0,0.0,0.184210526316
16174,Heathrow Terminals 123 LU,5,0.0,0.0,0.0,0.105263157895
16175,Heathrow Terminals 123 LU,6,0.0,0.0,0.0,0.157894736842
16176,Heathrow Terminals 123 LU,7,0.0,0.0,0.0,0.210526315789
16177,Heathrow Terminals 123 LU,8,0.0,0.0,0.0,0.157894736842
16178,Heathrow Terminals 123 LU,9,0.0,0.0,0.0,0.421052631579
16179,Heathrow Terminals 123 LU,10,0.0,0.0,0.0,0.342105263158
16180,Heathrow Terminals 123 LU,11,0.0,0.0,0.0,0.552631578947
16181,Heathrow Terminals 123 LU,12,0.0,0.0,0.0,0.421052631579
16182,Heathrow Terminals 123 LU,13,420.0,500.0,1.0,0.302631578947
16183,Heathrow Terminals 123 LU,13,420.0,501.0,1.0,0.302631578947
16184,Heathrow Terminals 123 LU,14,0.0,0.0,0.0,0.473684210526
16185,Heathrow Terminals 123 LU,15,0.0,0.0,0.0,0.631578947368
16186,Heathrow Terminals 123 LU,16,0.0,0.0,0.0,0.473684210526
16187,Heathrow Terminals 123 LU,17,494.0,566.0,1.0,0.315789473684
16188,Heathrow Terminals 123 LU,18,0.0,0.0,0.0,0.315789473684
16189,Heathrow Terminals 123 LU,19,0.0,0.0,0.0,0.368421052632
16190,Heathrow Terminals 123 LU,20,0.0,0.0,0.0,0.5
16191,Heathrow Terminals 123 LU,21,548.0,620.0,1.0,0.236842105263
16192,Heathrow Terminals 123 LU,22,568.0,635.0,1.0,0.421052631579
16193,Heathrow Terminals 123 LU,23,589.0,660.0,1.0,0.131578947368
16194,Hendon,5,0.0,0.0,0.0,0.0263157894737
16195,Hendon,7,0.0,0.0,0.0,0.0263157894737
16196,Hendon,8,0.0,0.0,0.0,0.0526315789474
16197,Hendon,11,0.0,0.0,0.0,0.0526315789474
16198,Hendon,15,0.0,0.0,0.0,0.0263157894737
16199,Hendon,16,0.0,0.0,0.0,0.0263157894737
16200,Hendon,18,0.0,0.0,0.0,0.0263157894737
16201,Hendon,19,0.0,0.0,0.0,0.0263157894737
16202,Hendon Central,1,0.0,0.0,0.0,0.131578947368
16203,Hendon Central,2,0.0,0.0,0.0,0.710526315789
16204,Hendon Central,3,0.0,0.0,0.0,0.342105263158
16205,Hendon Central,4,0.0,0.0,0.0,2.28947368421
16206,Hendon Central,5,0.0,0.0,0.0,2.34210526316
16207,Hendon Central,6,367.0,401.0,1.0,0.701754385963
16208,Hendon Central,6,366.0,401.0,1.0,0.701754385963
16209,Hendon Central,6,367.0,402.0,1.0,0.701754385963
16210,Hendon Central,7,373.0,407.0,1.0,3.86842105263
16211,Hendon Central,8,388.0,425.0,1.0,2.82894736842
16212,Hendon Central,8,393.0,428.0,1.0,2.82894736842
16213,Hendon Central,9,411.0,443.0,1.0,2.78070175439
16214,Hendon Central,9,410.0,443.0,1.0,2.78070175439
16215,Hendon Central,9,407.0,445.0,1.0,2.78070175439
16216,Hendon Central,10,428.0,463.0,1.0,3.34210526317
16217,Hendon Central,10,423.0,457.0,1.0,3.34210526317
16218,Hendon Central,10,419.0,459.0,1.0,3.34210526317
16219,Hendon Central,11,439.0,472.0,1.0,1.31578947369
16220,Hendon Central,11,441.0,480.0,1.0,1.31578947369
16221,Hendon Central,11,435.0,473.0,1.0,1.31578947369
16222,Hendon Central,11,438.0,473.0,1.0,1.31578947369
16223,Hendon Central,11,446.0,480.0,1.0,1.31578947369
16224,Hendon Central,11,436.0,472.0,1.0,1.31578947369
16225,Hendon Central,11,436.0,473.0,1.0,1.31578947369
16226,Hendon Central,11,435.0,473.0,1.0,1.31578947369
16227,Hendon Central,11,436.0,473.0,1.0,1.31578947369
16228,Hendon Central,12,457.0,493.0,1.0,1.28289473684
16229,Hendon Central,12,457.0,493.0,1.0,1.28289473684
16230,Hendon Central,12,451.0,485.0,1.0,1.28289473684
16231,Hendon Central,12,447.0,485.0,1.0,1.28289473684
16232,Hendon Central,12,448.0,486.0,1.0,1.28289473684
16233,Hendon Central,12,452.0,487.0,1.0,1.28289473684
16234,Hendon Central,12,455.0,493.0,1.0,1.28289473684
16235,Hendon Central,12,452.0,487.0,1.0,1.28289473684
16236,Hendon Central,12,449.0,486.0,1.0,1.28289473684
16237,Hendon Central,12,458.0,492.0,1.0,1.28289473684
16238,Hendon Central,12,443.0,482.0,1.0,1.28289473684
16239,Hendon Central,12,448.0,485.0,1.0,1.28289473684
16240,Hendon Central,13,461.0,499.0,1.0,1.09109311741
16241,Hendon Central,13,465.0,498.0,1.0,1.09109311741
16242,Hendon Central,13,465.0,506.0,1.0,1.09109311741
16243,Hendon Central,13,468.0,506.0,1.0,1.09109311741
16244,Hendon Central,13,465.0,500.0,1.0,1.09109311741
16245,Hendon Central,13,461.0,499.0,1.0,1.09109311741
16246,Hendon Central,13,466.0,506.0,1.0,1.09109311741
16247,Hendon Central,13,464.0,498.0,1.0,1.09109311741
16248,Hendon Central,13,469.0,507.0,1.0,1.09109311741
16249,Hendon Central,13,471.0,506.0,1.0,1.09109311741
16250,Hendon Central,13,464.0,498.0,1.0,1.09109311741
16251,Hendon Central,13,462.0,499.0,1.0,1.09109311741
16252,Hendon Central,13,462.0,499.0,1.0,1.09109311741
16253,Hendon Central,14,475.0,517.0,1.0,1.19005847953
16254,Hendon Central,14,474.0,517.0,1.0,1.19005847953
16255,Hendon Central,14,481.0,519.0,1.0,1.19005847953
16256,Hendon Central,14,475.0,516.0,1.0,1.19005847953
16257,Hendon Central,14,476.0,518.0,1.0,1.19005847953
16258,Hendon Central,14,475.0,518.0,1.0,1.19005847953
16259,Hendon Central,14,484.0,520.0,1.0,1.19005847953
16260,Hendon Central,14,474.0,517.0,1.0,1.19005847953
16261,Hendon Central,14,480.0,520.0,1.0,1.19005847953
16262,Hendon Central,15,489.0,528.0,1.0,0.262061403509
16263,Hendon Central,15,491.0,532.0,1.0,0.262061403509
16264,Hendon Central,15,490.0,533.0,1.0,0.262061403509
16265,Hendon Central,15,499.0,537.0,1.0,0.262061403509
16266,Hendon Central,15,501.0,539.0,1.0,0.262061403509
16267,Hendon Central,15,500.0,539.0,1.0,0.262061403509
16268,Hendon Central,15,492.0,533.0,1.0,0.262061403509
16269,Hendon Central,15,486.0,528.0,1.0,0.262061403509
16270,Hendon Central,15,499.0,539.0,1.0,0.262061403509
16271,Hendon Central,15,498.0,537.0,1.0,0.262061403509
16272,Hendon Central,15,501.0,537.0,1.0,0.262061403509
16273,Hendon Central,15,499.0,539.0,1.0,0.262061403509
16274,Hendon Central,15,497.0,537.0,1.0,0.262061403509
16275,Hendon Central,15,484.0,528.0,1.0,0.262061403509
16276,Hendon Central,15,492.0,532.0,1.0,0.262061403509
16277,Hendon Central,15,493.0,534.0,1.0,0.262061403509
16278,Hendon Central,15,500.0,537.0,1.0,0.262061403509
16279,Hendon Central,15,486.0,529.0,1.0,0.262061403509
16280,Hendon Central,15,485.0,528.0,1.0,0.262061403509
16281,Hendon Central,15,494.0,532.0,1.0,0.262061403509
16282,Hendon Central,15,494.0,532.0,1.0,0.262061403509
