,destination,arr_time_binned,arr_time,exit_time,total,origin,hist_total
3193,Oxford Circus,13,508,520,1,513,0.642857143
3194,Oxford Circus,13,510,526,1,513,0.642857143
3195,Oxford Circus,13,497,510,1,513,0.642857143
3196,Oxford Circus,13,509,525,1,513,0.642857143
3197,Oxford Circus,13,507,521,1,513,0.642857143
3198,Oxford Circus,13,505,519,1,513,0.642857143
3199,Oxford Circus,13,499,513,1,513,0.642857143
3200,Oxford Circus,13,504,516,1,513,0.642857143
3201,Oxford Circus,13,510,525,1,513,0.642857143
3202,Oxford Circus,13,496,508,1,513,0.642857143
3203,Oxford Circus,13,506,518,1,513,0.642857143
3204,Oxford Circus,13,509,520,1,513,0.642857143
3205,Oxford Circus,13,496,508,1,513,0.642857143
3206,Oxford Circus,13,510,525,1,513,0.642857143
3207,Oxford Circus,14,511,525,1,513,0.625
3208,Oxford Circus,14,521,534,1,513,0.625
3209,Oxford Circus,14,512,525,1,513,0.625
3210,Oxford Circus,14,513,528,1,513,0.625
3211,Oxford Circus,14,511,524,1,513,0.625
3212,Oxford Circus,14,514,527,1,513,0.625
3213,Oxford Circus,14,525,541,1,513,0.625
3214,Oxford Circus,14,514,528,1,513,0.625
3215,Oxford Circus,14,516,540,1,644,0.625
3216,Oxford Circus,14,521,534,1,513,0.625
3217,Oxford Circus,14,525,539,1,513,0.625
3218,Oxford Circus,14,518,538,1,513,0.625
3219,Oxford Circus,14,516,532,1,513,0.625
3220,Oxford Circus,14,515,529,1,513,0.625
3221,Oxford Circus,14,525,539,1,513,0.625
3222,Oxford Circus,14,511,525,1,513,0.625
3223,Oxford Circus,15,531,546,1,513,0.8
3224,Oxford Circus,15,535,547,1,513,0.8
3225,Oxford Circus,15,540,552,1,513,0.8
3226,Oxford Circus,15,539,553,1,513,0.8
3227,Oxford Circus,15,538,548,1,513,0.8
3228,Oxford Circus,15,527,541,1,513,0.8
3229,Oxford Circus,15,538,550,1,513,0.8
3230,Oxford Circus,15,531,547,1,513,0.8
3231,Oxford Circus,15,538,550,1,513,0.8
3232,Oxford Circus,15,539,553,1,513,0.8
3233,Oxford Circus,16,552,564,1,513,1.090909091
3234,Oxford Circus,16,547,566,1,644,1.090909091
3235,Oxford Circus,16,547,560,1,513,1.090909091
3236,Oxford Circus,16,545,557,1,513,1.090909091
3237,Oxford Circus,16,551,565,1,513,1.090909091
3238,Oxford Circus,16,554,566,1,513,1.090909091
3239,Oxford Circus,16,552,564,1,513,1.090909091
3240,Oxford Circus,16,549,561,1,513,1.090909091
3241,Oxford Circus,16,552,568,1,644,1.090909091
3242,Oxford Circus,16,552,569,1,644,1.090909091
3243,Oxford Circus,16,555,567,1,513,1.090909091
3244,Oxford Circus,17,563,576,1,513,1.571428571
3245,Oxford Circus,17,570,583,1,513,1.571428571
3246,Oxford Circus,17,560,571,1,513,1.571428571
3247,Oxford Circus,17,568,581,1,513,1.571428571
3248,Oxford Circus,17,570,584,1,513,1.571428571
3249,Oxford Circus,17,559,572,1,513,1.571428571
3250,Oxford Circus,17,566,578,1,513,1.571428571
3251,Oxford Circus,18,571,583,1,513,0.857142857
3252,Oxford Circus,18,575,590,1,513,0.857142857
3253,Oxford Circus,18,577,589,1,513,0.857142857
3254,Oxford Circus,18,581,593,1,513,0.857142857
3255,Oxford Circus,18,573,584,1,513,0.857142857
3256,Oxford Circus,18,580,592,1,513,0.857142857
3257,Oxford Circus,18,571,583,1,513,0.857142857
3258,Oxford Circus,18,575,589,1,513,0.857142857
3259,Oxford Circus,18,577,589,1,513,0.857142857
3260,Oxford Circus,18,572,585,1,513,0.857142857
3261,Oxford Circus,18,573,585,1,513,0.857142857
3262,Oxford Circus,18,575,588,1,513,0.857142857
3263,Oxford Circus,18,577,588,1,513,0.857142857
3264,Oxford Circus,18,577,589,1,513,0.857142857
3265,Oxford Circus,19,588,603,1,513,0.769230769
3266,Oxford Circus,19,592,604,1,513,0.769230769
3267,Oxford Circus,19,595,606,1,513,0.769230769
3268,Oxford Circus,19,589,604,1,513,0.769230769
3269,Oxford Circus,19,589,604,1,513,0.769230769
3270,Oxford Circus,19,587,598,1,513,0.769230769
3271,Oxford Circus,19,588,605,1,513,0.769230769
3272,Oxford Circus,19,589,604,1,513,0.769230769
3273,Oxford Circus,19,586,598,1,513,0.769230769
3274,Oxford Circus,19,592,604,1,513,0.769230769
3275,Oxford Circus,19,600,613,1,513,0.769230769
3276,Oxford Circus,19,589,606,1,513,0.769230769
3277,Oxford Circus,19,587,598,1,513,0.769230769
3278,Oxford Circus,20,606,618,1,513,0.846153846
3279,Oxford Circus,20,612,623,1,513,0.846153846
3280,Oxford Circus,20,613,626,1,513,0.846153846
3281,Oxford Circus,20,608,625,1,644,0.846153846
3282,Oxford Circus,20,613,626,1,513,0.846153846
3283,Oxford Circus,20,613,626,1,513,0.846153846
3284,Oxford Circus,20,608,622,1,513,0.846153846
3285,Oxford Circus,20,613,626,1,513,0.846153846
3286,Oxford Circus,20,604,616,1,513,0.846153846
3287,Oxford Circus,20,615,628,1,513,0.846153846
3288,Oxford Circus,20,614,626,1,513,0.846153846
3289,Oxford Circus,20,615,628,1,513,0.846153846
3290,Oxford Circus,20,611,623,1,513,0.846153846
3291,Oxford Circus,21,629,640,1,513,1.1
3292,Oxford Circus,21,624,642,1,644,1.1
3293,Oxford Circus,21,618,631,1,513,1.1
3294,Oxford Circus,21,625,637,1,513,1.1
3295,Oxford Circus,21,625,637,1,513,1.1
3296,Oxford Circus,21,622,633,1,513,1.1
3297,Oxford Circus,21,624,634,1,513,1.1
3298,Oxford Circus,21,628,640,1,513,1.1
3299,Oxford Circus,21,622,632,1,513,1.1
3300,Oxford Circus,21,620,637,1,644,1.1
3301,Oxford Circus,22,632,646,1,513,1.142857143
3302,Oxford Circus,22,636,650,1,513,1.142857143
3303,Oxford Circus,22,637,651,1,513,1.142857143
3304,Oxford Circus,22,640,652,1,513,1.142857143
3305,Oxford Circus,22,637,650,1,513,1.142857143
3306,Oxford Circus,22,644,660,1,513,1.142857143
3307,Oxford Circus,22,632,643,1,513,1.142857143
3308,Oxford Circus,22,637,650,1,513,1.142857143
3309,Oxford Circus,22,643,654,1,513,1.142857143
3310,Oxford Circus,22,638,652,1,513,1.142857143
3311,Oxford Circus,22,640,652,1,513,1.142857143
3312,Oxford Circus,22,645,660,1,644,1.142857143
3313,Oxford Circus,22,644,657,1,513,1.142857143
3314,Oxford Circus,22,637,651,1,513,1.142857143
3315,Oxford Circus,23,650,663,1,513,0.722222222
3316,Oxford Circus,23,658,670,1,513,0.722222222
3317,Oxford Circus,23,659,670,1,513,0.722222222
3318,Oxford Circus,23,659,670,1,513,0.722222222
3319,Oxford Circus,23,656,668,1,513,0.722222222
3320,Oxford Circus,23,659,671,1,513,0.722222222
3321,Oxford Circus,23,648,660,1,513,0.722222222
3322,Oxford Circus,23,659,671,1,513,0.722222222
3323,Oxford Circus,23,659,671,1,513,0.722222222
3324,Oxford Circus,23,652,670,1,644,0.722222222
3325,Oxford Circus,23,648,661,1,513,0.722222222
3326,Oxford Circus,23,656,668,1,513,0.722222222
3327,Oxford Circus,23,652,663,1,513,0.722222222
3328,Oxford Circus,23,649,666,1,644,0.722222222
3329,Oxford Circus,23,660,672,1,513,0.722222222
3330,Oxford Circus,23,659,671,1,513,0.722222222
3331,Oxford Circus,23,651,664,1,513,0.722222222
3332,Oxford Circus,23,652,662,1,513,0.722222222
3333,Oxford Circus,24,662,675,1,513,0.636363636
3334,Oxford Circus,24,662,675,1,513,0.636363636
3335,Oxford Circus,24,661,672,1,513,0.636363636
3336,Oxford Circus,24,669,681,1,513,0.636363636
3337,Oxford Circus,24,672,684,1,513,0.636363636
3338,Oxford Circus,24,672,686,1,513,0.636363636
3339,Oxford Circus,24,674,686,1,513,0.636363636
3340,Oxford Circus,24,673,686,1,513,0.636363636
3341,Oxford Circus,24,675,687,1,513,0.636363636
3342,Oxford Circus,24,668,680,1,513,0.636363636
3343,Oxford Circus,24,663,674,1,513,0.636363636
3344,Oxford Circus,24,670,684,1,513,0.636363636
3345,Oxford Circus,24,664,674,1,513,0.636363636
3346,Oxford Circus,24,670,684,1,513,0.636363636
3347,Oxford Circus,24,665,679,1,513,0.636363636
3348,Oxford Circus,24,667,680,1,513,0.636363636
3349,Oxford Circus,24,667,680,1,513,0.636363636
3350,Oxford Circus,24,671,683,1,513,0.636363636
3351,Oxford Circus,24,661,673,1,513,0.636363636
3352,Oxford Circus,24,668,681,1,513,0.636363636
3353,Oxford Circus,24,668,680,1,513,0.636363636
3354,Oxford Circus,24,672,684,1,513,0.636363636
3355,Oxford Circus,25,678,691,1,513,0.928571429
3356,Oxford Circus,25,689,701,1,513,0.928571429
3357,Oxford Circus,25,686,698,1,513,0.928571429
3358,Oxford Circus,25,690,704,1,513,0.928571429
3359,Oxford Circus,25,683,696,1,513,0.928571429
3360,Oxford Circus,25,683,696,1,513,0.928571429
3361,Oxford Circus,25,682,695,1,513,0.928571429
3362,Oxford Circus,25,677,706,1,513,0.928571429
3363,Oxford Circus,25,688,700,1,513,0.928571429
3364,Oxford Circus,25,685,698,1,513,0.928571429
3365,Oxford Circus,25,688,700,1,513,0.928571429
3366,Oxford Circus,25,677,706,1,513,0.928571429
3367,Oxford Circus,25,676,687,1,513,0.928571429
3368,Oxford Circus,25,687,698,1,513,0.928571429
3369,Oxford Circus,26,696,709,1,513,0.620689655
3370,Oxford Circus,26,698,710,1,513,0.620689655
3371,Oxford Circus,26,698,711,1,513,0.620689655
3372,Oxford Circus,26,699,711,1,513,0.620689655
3373,Oxford Circus,26,702,713,1,513,0.620689655
3374,Oxford Circus,26,691,704,1,513,0.620689655
3375,Oxford Circus,26,701,712,1,513,0.620689655
3376,Oxford Circus,26,702,715,1,513,0.620689655
3377,Oxford Circus,26,703,721,1,644,0.620689655
3378,Oxford Circus,26,699,710,1,513,0.620689655
3379,Oxford Circus,26,697,708,1,513,0.620689655
3380,Oxford Circus,26,695,709,1,513,0.620689655
3381,Oxford Circus,26,691,704,1,513,0.620689655
3382,Oxford Circus,26,701,713,1,513,0.620689655
3383,Oxford Circus,26,698,710,1,513,0.620689655
3384,Oxford Circus,26,698,710,1,513,0.620689655
3385,Oxford Circus,26,704,718,1,513,0.620689655
3386,Oxford Circus,26,697,708,1,513,0.620689655
3387,Oxford Circus,26,698,711,1,513,0.620689655
3388,Oxford Circus,26,700,713,1,513,0.620689655
3389,Oxford Circus,26,697,708,1,513,0.620689655
3390,Oxford Circus,26,694,705,1,513,0.620689655
3391,Oxford Circus,26,696,708,1,513,0.620689655
3392,Oxford Circus,26,700,712,1,513,0.620689655
3393,Oxford Circus,26,692,703,1,513,0.620689655
3394,Oxford Circus,26,700,713,1,513,0.620689655
3395,Oxford Circus,26,694,705,1,513,0.620689655
3396,Oxford Circus,26,696,708,1,513,0.620689655
3397,Oxford Circus,26,699,713,1,513,0.620689655
3398,Oxford Circus,27,709,722,1,513,0.791666667
3399,Oxford Circus,27,719,730,1,513,0.791666667
3400,Oxford Circus,27,707,722,1,644,0.791666667
3401,Oxford Circus,27,719,730,1,513,0.791666667
3402,Oxford Circus,27,710,721,1,513,0.791666667
3403,Oxford Circus,27,710,721,1,513,0.791666667
3404,Oxford Circus,27,720,733,1,513,0.791666667
3405,Oxford Circus,27,716,726,1,513,0.791666667
3406,Oxford Circus,27,708,724,1,644,0.791666667
3407,Oxford Circus,27,714,725,1,513,0.791666667
3408,Oxford Circus,27,710,723,1,513,0.791666667
3409,Oxford Circus,27,710,727,1,644,0.791666667
3410,Oxford Circus,27,708,722,1,513,0.791666667
3411,Oxford Circus,27,712,725,1,513,0.791666667
3412,Oxford Circus,27,716,735,1,644,0.791666667
3413,Oxford Circus,27,710,724,1,644,0.791666667
3414,Oxford Circus,27,711,722,1,513,0.791666667
3415,Oxford Circus,27,712,725,1,513,0.791666667
3416,Oxford Circus,27,706,718,1,513,0.791666667
3417,Oxford Circus,27,717,728,1,513,0.791666667
3418,Oxford Circus,27,716,727,1,513,0.791666667
3419,Oxford Circus,27,718,730,1,513,0.791666667
3420,Oxford Circus,27,718,731,1,513,0.791666667
3421,Oxford Circus,27,708,721,1,513,0.791666667
3422,Paddington,6,401,424,1,513,1
3423,Paddington,8,424,455,1,513,1
3424,Paddington,11,470,494,1,513,1
3425,Paddington,17,569,592,1,513,1
3426,Paddington,17,558,592,1,644,1
3427,Paddington,18,581,602,1,513,1
3428,Paddington,18,572,595,1,513,1
3429,Paddington,20,607,641,1,644,0.5
3430,Paddington,20,615,645,1,644,0.5
3431,Paddington,20,615,645,1,644,0.5
3432,Paddington,20,608,636,1,644,0.5
3433,Paddington,21,625,655,1,644,1
3434,Paddington,21,619,642,1,513,1
3435,Paddington,22,642,675,1,644,0.333333333
3436,Paddington,22,642,684,1,513,0.333333333
3437,Paddington,22,634,663,1,644,0.333333333
3438,Paddington,22,635,658,1,513,0.333333333
3439,Paddington,22,645,669,1,513,0.333333333
3440,Paddington,22,645,669,1,513,0.333333333
3441,Paddington,23,659,685,1,513,1
3442,Paddington,23,653,676,1,513,1
3443,Paddington,24,675,699,1,513,0.666666667
3444,Paddington,24,674,703,1,513,0.666666667
3445,Paddington,24,669,692,1,513,0.666666667
3446,Paddington,25,689,715,1,513,0.4
3447,Paddington,25,683,711,1,644,0.4
3448,Paddington,25,684,707,1,513,0.4
3449,Paddington,25,684,711,1,513,0.4
3450,Paddington,25,688,711,1,513,0.4
3451,Paddington,27,714,740,1,644,0.5
3452,Paddington,27,717,756,1,513,0.5
3453,Paddington,27,716,744,1,644,0.5
3454,Paddington,27,719,740,1,513,0.5
3455,Paddington,27,714,747,1,644,0.5
3456,Paddington,27,711,739,1,513,0.5
3457,Park Royal,9,442,495,1,513,1
3458,Parsons Green,12,485,518,1,644,1
3459,Parsons Green,17,557,593,1,644,1
3460,Parsons Green,21,628,673,1,644,1
3461,Parsons Green,24,672,702,1,644,1
3462,Parsons Green,27,708,739,1,644,0.5
3463,Parsons Green,27,717,753,1,513,0.5
3464,Peckham Rye,19,591,620,1,513,1
3465,Penge Stations,23,649,687,1,644,1
3466,Perivale,18,571,611,1,513,1
3467,Perivale,26,696,737,1,513,1
3468,Perivale,27,714,751,1,513,0.333333333
3469,Perivale,27,709,746,1,513,0.333333333
3470,Perivale,27,714,751,1,513,0.333333333
3471,Piccadilly Circus,4,363,381,1,513,1
3472,Piccadilly Circus,10,455,475,1,513,1
3473,Piccadilly Circus,13,497,517,1,513,1
3474,Piccadilly Circus,14,525,546,1,513,1
3475,Piccadilly Circus,14,512,530,1,644,1
3476,Piccadilly Circus,15,535,552,1,644,0.4
3477,Piccadilly Circus,15,531,548,1,513,0.4
3478,Piccadilly Circus,15,529,549,1,513,0.4
3479,Piccadilly Circus,15,526,554,1,644,0.4
3480,Piccadilly Circus,15,531,549,1,513,0.4
3481,Piccadilly Circus,16,541,562,1,513,0.666666667
3482,Piccadilly Circus,16,543,561,1,513,0.666666667
3483,Piccadilly Circus,16,551,566,1,644,0.666666667
3484,Piccadilly Circus,17,558,576,1,513,0.5
3485,Piccadilly Circus,17,559,582,1,644,0.5
3486,Piccadilly Circus,17,568,588,1,513,0.5
3487,Piccadilly Circus,17,556,573,1,513,0.5
3488,Piccadilly Circus,18,583,603,1,513,1
3489,Piccadilly Circus,18,584,601,1,513,1
3490,Piccadilly Circus,18,579,596,1,513,1
3491,Piccadilly Circus,19,587,602,1,513,0.75
3492,Piccadilly Circus,19,598,617,1,513,0.75
3493,Piccadilly Circus,19,596,613,1,513,0.75
3494,Piccadilly Circus,19,600,618,1,644,0.75
3495,Piccadilly Circus,20,601,621,1,513,3
3496,Piccadilly Circus,21,625,643,1,513,0.75
3497,Piccadilly Circus,21,621,639,1,513,0.75
3498,Piccadilly Circus,21,630,648,1,513,0.75
3499,Piccadilly Circus,21,629,645,1,513,0.75
3500,Piccadilly Circus,22,642,657,1,513,2
3501,Piccadilly Circus,22,645,662,1,513,2
3502,Piccadilly Circus,23,649,667,1,644,0.375
3503,Piccadilly Circus,23,655,674,1,644,0.375
3504,Piccadilly Circus,23,653,669,1,513,0.375
3505,Piccadilly Circus,23,648,665,1,513,0.375
3506,Piccadilly Circus,23,649,667,1,644,0.375
3507,Piccadilly Circus,23,646,662,1,513,0.375
3508,Piccadilly Circus,23,646,664,1,513,0.375
3509,Piccadilly Circus,23,647,665,1,513,0.375
3510,Piccadilly Circus,24,668,686,1,513,0.571428571
3511,Piccadilly Circus,24,662,677,1,513,0.571428571
3512,Piccadilly Circus,24,665,682,1,513,0.571428571
3513,Piccadilly Circus,24,673,689,1,644,0.571428571
3514,Piccadilly Circus,24,666,683,1,644,0.571428571
3515,Piccadilly Circus,24,670,693,1,513,0.571428571
3516,Piccadilly Circus,24,668,686,1,513,0.571428571
3517,Piccadilly Circus,25,680,697,1,513,2
3518,Piccadilly Circus,25,680,697,1,513,2
3519,Piccadilly Circus,26,691,710,1,513,0.833333333
